LOCATION,Country,Commodity,TIME,Value
CHE,Switzerland,Pigmeat,2021,20.934
CHE,Switzerland,Pigmeat,2022,20.878
CHE,Switzerland,Pigmeat,2023,20.803
CHE,Switzerland,Pigmeat,2024,20.748
CHE,Switzerland,Pigmeat,2025,20.724
CHE,Switzerland,Pigmeat,2026,20.687
CHE,Switzerland,Pigmeat,2027,20.639
CHE,Switzerland,Pigmeat,2028,20.591
CHE,Switzerland,Pigmeat,2029,20.549
CHE,Switzerland,Pigmeat,2030,20.518
USA,United States,Pigmeat,1990,22.496
USA,United States,Pigmeat,1991,22.795
USA,United States,Pigmeat,1992,24.06
USA,United States,Pigmeat,1993,23.746
USA,United States,Pigmeat,1994,24.054
USA,United States,Pigmeat,1995,23.708
USA,United States,Pigmeat,1996,22.144
USA,United States,Pigmeat,1997,21.903
USA,United States,Pigmeat,1998,23.541
USA,United States,Pigmeat,1999,24.075
USA,United States,Pigmeat,2000,23.414
USA,United States,Pigmeat,2001,22.988
USA,United States,Pigmeat,2002,23.581
USA,United States,Pigmeat,2003,23.726
USA,United States,Pigmeat,2004,23.522
USA,United States,Pigmeat,2005,22.925
USA,United States,Pigmeat,2006,22.636
USA,United States,Pigmeat,2007,23.265
USA,United States,Pigmeat,2008,22.654
USA,United States,Pigmeat,2009,22.914
USA,United States,Pigmeat,2010,21.851
USA,United States,Pigmeat,2011,20.86
USA,United States,Pigmeat,2012,20.885
USA,United States,Pigmeat,2013,21.408
USA,United States,Pigmeat,2014,21.172
USA,United States,Pigmeat,2015,22.706
USA,United States,Pigmeat,2016,22.883
USA,United States,Pigmeat,2017,22.893
USA,United States,Pigmeat,2018,23.246
USA,United States,Pigmeat,2019,23.857
USA,United States,Pigmeat,2020,23.616
USA,United States,Pigmeat,2021,23.665
USA,United States,Pigmeat,2022,23.728
USA,United States,Pigmeat,2023,24.168
USA,United States,Pigmeat,2024,24.308
USA,United States,Pigmeat,2025,24.4
USA,United States,Pigmeat,2026,24.62
USA,United States,Pigmeat,2027,24.538
USA,United States,Pigmeat,2028,24.474
USA,United States,Pigmeat,2029,24.42
USA,United States,Pigmeat,2030,24.372
RUS,Russian Federation,Pigmeat,1990,0
RUS,Russian Federation,Pigmeat,1991,0
RUS,Russian Federation,Pigmeat,1992,0
RUS,Russian Federation,Pigmeat,1993,14.677
RUS,Russian Federation,Pigmeat,1994,13.788
RUS,Russian Federation,Pigmeat,1995,13.831
RUS,Russian Federation,Pigmeat,1996,11.668
RUS,Russian Federation,Pigmeat,1997,11.82
RUS,Russian Federation,Pigmeat,1998,11.73
RUS,Russian Federation,Pigmeat,1999,10.716
RUS,Russian Federation,Pigmeat,2000,9.895
RUS,Russian Federation,Pigmeat,2001,10.696
RUS,Russian Federation,Pigmeat,2002,12.659
RUS,Russian Federation,Pigmeat,2003,12.954
RUS,Russian Federation,Pigmeat,2004,12.337
RUS,Russian Federation,Pigmeat,2005,12.509
RUS,Russian Federation,Pigmeat,2006,13.82
RUS,Russian Federation,Pigmeat,2007,15.219
RUS,Russian Federation,Pigmeat,2008,16.751
RUS,Russian Federation,Pigmeat,2009,16.321
RUS,Russian Federation,Pigmeat,2010,17.456
RUS,Russian Federation,Pigmeat,2011,18.377
RUS,Russian Federation,Pigmeat,2012,19.753
RUS,Russian Federation,Pigmeat,2013,20.104
RUS,Russian Federation,Pigmeat,2014,18.754
RUS,Russian Federation,Pigmeat,2015,18.723
RUS,Russian Federation,Pigmeat,2016,19.733
RUS,Russian Federation,Pigmeat,2017,20.674
RUS,Russian Federation,Pigmeat,2018,20.296
RUS,Russian Federation,Pigmeat,2019,21.245
RUS,Russian Federation,Pigmeat,2020,21.657
RUS,Russian Federation,Pigmeat,2021,22.05
RUS,Russian Federation,Pigmeat,2022,22.217
RUS,Russian Federation,Pigmeat,2023,22.356
RUS,Russian Federation,Pigmeat,2024,22.451
RUS,Russian Federation,Pigmeat,2025,22.585
RUS,Russian Federation,Pigmeat,2026,22.749
RUS,Russian Federation,Pigmeat,2027,22.903
RUS,Russian Federation,Pigmeat,2028,23.061
RUS,Russian Federation,Pigmeat,2029,23.217
RUS,Russian Federation,Pigmeat,2030,23.395
EGY,Egypt,Pigmeat,1990,0.034
EGY,Egypt,Pigmeat,1991,0.034
EGY,Egypt,Pigmeat,1992,0.038
EGY,Egypt,Pigmeat,1993,0.038
EGY,Egypt,Pigmeat,1994,0.036
EGY,Egypt,Pigmeat,1995,0.035
EGY,Egypt,Pigmeat,1996,0.035
EGY,Egypt,Pigmeat,1997,0.035
EGY,Egypt,Pigmeat,1998,0.097
EGY,Egypt,Pigmeat,1999,0.035
EGY,Egypt,Pigmeat,2000,0.035
EGY,Egypt,Pigmeat,2001,0.033
EGY,Egypt,Pigmeat,2002,0.031
EGY,Egypt,Pigmeat,2003,0.027
EGY,Egypt,Pigmeat,2004,0.032
EGY,Egypt,Pigmeat,2005,0.021
EGY,Egypt,Pigmeat,2006,0.03
EGY,Egypt,Pigmeat,2007,0.033
EGY,Egypt,Pigmeat,2008,0.026
EGY,Egypt,Pigmeat,2009,0.005
EGY,Egypt,Pigmeat,2010,0.007
EGY,Egypt,Pigmeat,2011,0.008
EGY,Egypt,Pigmeat,2012,0.008
EGY,Egypt,Pigmeat,2013,0.008
EGY,Egypt,Pigmeat,2014,0.005
EGY,Egypt,Pigmeat,2015,0.004
EGY,Egypt,Pigmeat,2016,0.007
EGY,Egypt,Pigmeat,2017,0.022
EGY,Egypt,Pigmeat,2018,0.024
EGY,Egypt,Pigmeat,2019,0.024
EGY,Egypt,Pigmeat,2020,0.024
EGY,Egypt,Pigmeat,2021,0.023
EGY,Egypt,Pigmeat,2022,0.024
EGY,Egypt,Pigmeat,2023,0.024
EGY,Egypt,Pigmeat,2024,0.024
EGY,Egypt,Pigmeat,2025,0.024
EGY,Egypt,Pigmeat,2026,0.025
EGY,Egypt,Pigmeat,2027,0.025
EGY,Egypt,Pigmeat,2028,0.025
EGY,Egypt,Pigmeat,2029,0.025
EGY,Egypt,Pigmeat,2030,0.025
ETH,Ethiopia,Pigmeat,1990,0
ETH,Ethiopia,Pigmeat,1991,0
ETH,Ethiopia,Pigmeat,1992,0
ETH,Ethiopia,Pigmeat,1993,0.017
ETH,Ethiopia,Pigmeat,1994,0.016
ETH,Ethiopia,Pigmeat,1995,0.017
ETH,Ethiopia,Pigmeat,1996,0.017
ETH,Ethiopia,Pigmeat,1997,0.017
ETH,Ethiopia,Pigmeat,1998,0.017
ETH,Ethiopia,Pigmeat,1999,0.018
ETH,Ethiopia,Pigmeat,2000,0.017
ETH,Ethiopia,Pigmeat,2001,0.018
ETH,Ethiopia,Pigmeat,2002,0.017
ETH,Ethiopia,Pigmeat,2003,0.018
ETH,Ethiopia,Pigmeat,2004,0.017
ETH,Ethiopia,Pigmeat,2005,0.017
ETH,Ethiopia,Pigmeat,2006,0.018
ETH,Ethiopia,Pigmeat,2007,0.017
ETH,Ethiopia,Pigmeat,2008,0.016
ETH,Ethiopia,Pigmeat,2009,0.015
ETH,Ethiopia,Pigmeat,2010,0.016
ETH,Ethiopia,Pigmeat,2011,0.016
ETH,Ethiopia,Pigmeat,2012,0.016
ETH,Ethiopia,Pigmeat,2013,0.016
ETH,Ethiopia,Pigmeat,2014,0.02
ETH,Ethiopia,Pigmeat,2015,0.016
ETH,Ethiopia,Pigmeat,2016,0.016
ETH,Ethiopia,Pigmeat,2017,0.015
ETH,Ethiopia,Pigmeat,2018,0.015
ETH,Ethiopia,Pigmeat,2019,0.015
ETH,Ethiopia,Pigmeat,2020,0.015
ETH,Ethiopia,Pigmeat,2021,0.014
ETH,Ethiopia,Pigmeat,2022,0.015
ETH,Ethiopia,Pigmeat,2023,0.015
ETH,Ethiopia,Pigmeat,2024,0.015
ETH,Ethiopia,Pigmeat,2025,0.016
ETH,Ethiopia,Pigmeat,2026,0.016
ETH,Ethiopia,Pigmeat,2027,0.016
ETH,Ethiopia,Pigmeat,2028,0.016
ETH,Ethiopia,Pigmeat,2029,0.016
ETH,Ethiopia,Pigmeat,2030,0.016
NGA,Nigeria,Pigmeat,1990,0.876
NGA,Nigeria,Pigmeat,1991,0.853
NGA,Nigeria,Pigmeat,1992,0.876
NGA,Nigeria,Pigmeat,1993,0.889
NGA,Nigeria,Pigmeat,1994,0.9
NGA,Nigeria,Pigmeat,1995,0.966
NGA,Nigeria,Pigmeat,1996,0.974
NGA,Nigeria,Pigmeat,1997,0.981
NGA,Nigeria,Pigmeat,1998,0.987
NGA,Nigeria,Pigmeat,1999,1.022
NGA,Nigeria,Pigmeat,2000,1.005
NGA,Nigeria,Pigmeat,2001,1.029
NGA,Nigeria,Pigmeat,2002,1.169
NGA,Nigeria,Pigmeat,2003,1.059
NGA,Nigeria,Pigmeat,2004,1.074
NGA,Nigeria,Pigmeat,2005,1.087
NGA,Nigeria,Pigmeat,2006,1.102
NGA,Nigeria,Pigmeat,2007,1.116
NGA,Nigeria,Pigmeat,2008,1.131
NGA,Nigeria,Pigmeat,2009,1.145
NGA,Nigeria,Pigmeat,2010,1.153
NGA,Nigeria,Pigmeat,2011,1.167
NGA,Nigeria,Pigmeat,2012,1.163
NGA,Nigeria,Pigmeat,2013,1.158
NGA,Nigeria,Pigmeat,2014,1.12
NGA,Nigeria,Pigmeat,2015,1.153
NGA,Nigeria,Pigmeat,2016,1.183
NGA,Nigeria,Pigmeat,2017,1.212
NGA,Nigeria,Pigmeat,2018,1.202
NGA,Nigeria,Pigmeat,2019,1.184
NGA,Nigeria,Pigmeat,2020,1.034
NGA,Nigeria,Pigmeat,2021,0.994
NGA,Nigeria,Pigmeat,2022,0.992
NGA,Nigeria,Pigmeat,2023,0.979
NGA,Nigeria,Pigmeat,2024,0.971
NGA,Nigeria,Pigmeat,2025,0.96
NGA,Nigeria,Pigmeat,2026,0.951
NGA,Nigeria,Pigmeat,2027,0.94
NGA,Nigeria,Pigmeat,2028,0.934
NGA,Nigeria,Pigmeat,2029,0.926
NGA,Nigeria,Pigmeat,2030,0.921
ARG,Argentina,Pigmeat,1990,3.674
ARG,Argentina,Pigmeat,1991,3.612
ARG,Argentina,Pigmeat,1992,4.487
ARG,Argentina,Pigmeat,1993,4.851
ARG,Argentina,Pigmeat,1994,4.837
ARG,Argentina,Pigmeat,1995,5.086
ARG,Argentina,Pigmeat,1996,4.889
ARG,Argentina,Pigmeat,1997,4.747
ARG,Argentina,Pigmeat,1998,5.475
ARG,Argentina,Pigmeat,1999,6.148
ARG,Argentina,Pigmeat,2000,5.989
ARG,Argentina,Pigmeat,2001,4.783
ARG,Argentina,Pigmeat,2002,4.445
ARG,Argentina,Pigmeat,2003,3.951
ARG,Argentina,Pigmeat,2004,4.255
ARG,Argentina,Pigmeat,2005,4.825
ARG,Argentina,Pigmeat,2006,5.93
ARG,Argentina,Pigmeat,2007,6.072
ARG,Argentina,Pigmeat,2008,5.963
ARG,Argentina,Pigmeat,2009,6.388
ARG,Argentina,Pigmeat,2010,6.164
ARG,Argentina,Pigmeat,2011,6.61
ARG,Argentina,Pigmeat,2012,6.625
ARG,Argentina,Pigmeat,2013,7.89
ARG,Argentina,Pigmeat,2014,8.108
ARG,Argentina,Pigmeat,2015,8.67
ARG,Argentina,Pigmeat,2016,9.586
ARG,Argentina,Pigmeat,2017,10.446
ARG,Argentina,Pigmeat,2018,10.933
ARG,Argentina,Pigmeat,2019,10.76
ARG,Argentina,Pigmeat,2020,10.796
ARG,Argentina,Pigmeat,2021,11.054
ARG,Argentina,Pigmeat,2022,11.123
ARG,Argentina,Pigmeat,2023,11.15
ARG,Argentina,Pigmeat,2024,11.181
ARG,Argentina,Pigmeat,2025,11.204
ARG,Argentina,Pigmeat,2026,11.229
ARG,Argentina,Pigmeat,2027,11.255
ARG,Argentina,Pigmeat,2028,11.285
ARG,Argentina,Pigmeat,2029,11.315
ARG,Argentina,Pigmeat,2030,11.357
BRA,Brazil,Pigmeat,1990,5.562
BRA,Brazil,Pigmeat,1991,5.718
BRA,Brazil,Pigmeat,1992,5.809
BRA,Brazil,Pigmeat,1993,6.004
BRA,Brazil,Pigmeat,1994,6.204
BRA,Brazil,Pigmeat,1995,6.76
BRA,Brazil,Pigmeat,1996,7.322
BRA,Brazil,Pigmeat,1997,6.806
BRA,Brazil,Pigmeat,1998,7.223
BRA,Brazil,Pigmeat,1999,7.245
BRA,Brazil,Pigmeat,2000,10.759
BRA,Brazil,Pigmeat,2001,10.991
BRA,Brazil,Pigmeat,2002,10.496
BRA,Brazil,Pigmeat,2003,9.567
BRA,Brazil,Pigmeat,2004,9.059
BRA,Brazil,Pigmeat,2005,8.872
BRA,Brazil,Pigmeat,2006,10.156
BRA,Brazil,Pigmeat,2007,9.981
BRA,Brazil,Pigmeat,2008,10.325
BRA,Brazil,Pigmeat,2009,10.624
BRA,Brazil,Pigmeat,2010,10.988
BRA,Brazil,Pigmeat,2011,11.628
BRA,Brazil,Pigmeat,2012,11.641
BRA,Brazil,Pigmeat,2013,11.539
BRA,Brazil,Pigmeat,2014,11.432
BRA,Brazil,Pigmeat,2015,12.168
BRA,Brazil,Pigmeat,2016,11.665
BRA,Brazil,Pigmeat,2017,12.126
BRA,Brazil,Pigmeat,2018,12.702
BRA,Brazil,Pigmeat,2019,12.513
BRA,Brazil,Pigmeat,2020,12.183
BRA,Brazil,Pigmeat,2021,12.505
BRA,Brazil,Pigmeat,2022,13.058
BRA,Brazil,Pigmeat,2023,13.117
BRA,Brazil,Pigmeat,2024,13.085
BRA,Brazil,Pigmeat,2025,13.095
BRA,Brazil,Pigmeat,2026,13.112
BRA,Brazil,Pigmeat,2027,13.108
BRA,Brazil,Pigmeat,2028,13.081
BRA,Brazil,Pigmeat,2029,13.038
BRA,Brazil,Pigmeat,2030,13.011
PRY,Paraguay,Pigmeat,1990,21.817
PRY,Paraguay,Pigmeat,1991,21.693
PRY,Paraguay,Pigmeat,1992,22.195
PRY,Paraguay,Pigmeat,1993,21.709
PRY,Paraguay,Pigmeat,1994,21.368
PRY,Paraguay,Pigmeat,1995,21.253
PRY,Paraguay,Pigmeat,1996,18.532
PRY,Paraguay,Pigmeat,1997,18.426
PRY,Paraguay,Pigmeat,1998,18.24
PRY,Paraguay,Pigmeat,1999,18.044
PRY,Paraguay,Pigmeat,2000,6.286
PRY,Paraguay,Pigmeat,2001,6.278
PRY,Paraguay,Pigmeat,2002,4.741
PRY,Paraguay,Pigmeat,2003,5.067
PRY,Paraguay,Pigmeat,2004,5.113
PRY,Paraguay,Pigmeat,2005,4.729
PRY,Paraguay,Pigmeat,2006,4.253
PRY,Paraguay,Pigmeat,2007,4.002
PRY,Paraguay,Pigmeat,2008,3.706
PRY,Paraguay,Pigmeat,2009,3.886
PRY,Paraguay,Pigmeat,2010,4.076
PRY,Paraguay,Pigmeat,2011,4.224
PRY,Paraguay,Pigmeat,2012,4.206
PRY,Paraguay,Pigmeat,2013,4.116
PRY,Paraguay,Pigmeat,2014,3.799
PRY,Paraguay,Pigmeat,2015,4.023
PRY,Paraguay,Pigmeat,2016,5.016
PRY,Paraguay,Pigmeat,2017,5.474
PRY,Paraguay,Pigmeat,2018,6.285
PRY,Paraguay,Pigmeat,2019,6.273
PRY,Paraguay,Pigmeat,2020,6.168
PRY,Paraguay,Pigmeat,2021,6.094
PRY,Paraguay,Pigmeat,2022,6.203
PRY,Paraguay,Pigmeat,2023,6.213
PRY,Paraguay,Pigmeat,2024,6.226
PRY,Paraguay,Pigmeat,2025,6.231
PRY,Paraguay,Pigmeat,2026,6.234
PRY,Paraguay,Pigmeat,2027,6.233
PRY,Paraguay,Pigmeat,2028,6.232
PRY,Paraguay,Pigmeat,2029,6.225
PRY,Paraguay,Pigmeat,2030,6.222
PER,Peru,Pigmeat,1990,2.351
PER,Peru,Pigmeat,1991,2.385
PER,Peru,Pigmeat,1992,2.483
PER,Peru,Pigmeat,1993,2.521
PER,Peru,Pigmeat,1994,2.554
PER,Peru,Pigmeat,1995,2.584
PER,Peru,Pigmeat,1996,2.631
PER,Peru,Pigmeat,1997,2.691
PER,Peru,Pigmeat,1998,2.166
PER,Peru,Pigmeat,1999,1.988
PER,Peru,Pigmeat,2000,2.711
PER,Peru,Pigmeat,2001,2.715
PER,Peru,Pigmeat,2002,2.672
PER,Peru,Pigmeat,2003,2.655
PER,Peru,Pigmeat,2004,2.806
PER,Peru,Pigmeat,2005,2.949
PER,Peru,Pigmeat,2006,3.06
PER,Peru,Pigmeat,2007,3.195
PER,Peru,Pigmeat,2008,3.192
PER,Peru,Pigmeat,2009,3.166
PER,Peru,Pigmeat,2010,3.229
PER,Peru,Pigmeat,2011,3.246
PER,Peru,Pigmeat,2012,3.38
PER,Peru,Pigmeat,2013,3.514
PER,Peru,Pigmeat,2014,3.713
PER,Peru,Pigmeat,2015,3.931
PER,Peru,Pigmeat,2016,4.021
PER,Peru,Pigmeat,2017,4.198
PER,Peru,Pigmeat,2018,4.263
PER,Peru,Pigmeat,2019,4.434
PER,Peru,Pigmeat,2020,4.342
PER,Peru,Pigmeat,2021,4.189
PER,Peru,Pigmeat,2022,4.249
PER,Peru,Pigmeat,2023,4.303
PER,Peru,Pigmeat,2024,4.361
PER,Peru,Pigmeat,2025,4.421
PER,Peru,Pigmeat,2026,4.476
PER,Peru,Pigmeat,2027,4.531
PER,Peru,Pigmeat,2028,4.587
PER,Peru,Pigmeat,2029,4.643
PER,Peru,Pigmeat,2030,4.7
CHN,China,Pigmeat,1990,14.959
CHN,China,Pigmeat,1991,15.851
CHN,China,Pigmeat,1992,16.951
CHN,China,Pigmeat,1993,18.159
CHN,China,Pigmeat,1994,19.674
CHN,China,Pigmeat,1995,19.939
CHN,China,Pigmeat,1996,19.546
CHN,China,Pigmeat,1997,22.113
CHN,China,Pigmeat,1998,23.708
CHN,China,Pigmeat,1999,23.64
CHN,China,Pigmeat,2000,23.986
CHN,China,Pigmeat,2001,24.267
CHN,China,Pigmeat,2002,24.531
CHN,China,Pigmeat,2003,24.999
CHN,China,Pigmeat,2004,25.322
CHN,China,Pigmeat,2005,26.425
CHN,China,Pigmeat,2006,26.893
CHN,China,Pigmeat,2007,24.774
CHN,China,Pigmeat,2008,26.815
CHN,China,Pigmeat,2009,28.055
CHN,China,Pigmeat,2010,28.957
CHN,China,Pigmeat,2011,28.916
CHN,China,Pigmeat,2012,30.375
CHN,China,Pigmeat,2013,31.092
CHN,China,Pigmeat,2014,31.887
CHN,China,Pigmeat,2015,31.752
CHN,China,Pigmeat,2016,30.947
CHN,China,Pigmeat,2017,30.671
CHN,China,Pigmeat,2018,30.258
CHN,China,Pigmeat,2019,24.21
CHN,China,Pigmeat,2020,24.545
CHN,China,Pigmeat,2021,26.468
CHN,China,Pigmeat,2022,28.485
CHN,China,Pigmeat,2023,30.475
CHN,China,Pigmeat,2024,30.501
CHN,China,Pigmeat,2025,30.548
CHN,China,Pigmeat,2026,30.635
CHN,China,Pigmeat,2027,30.763
CHN,China,Pigmeat,2028,30.905
CHN,China,Pigmeat,2029,31.064
CHN,China,Pigmeat,2030,31.24
IND,India,Pigmeat,1990,0.369
IND,India,Pigmeat,1991,0.374
IND,India,Pigmeat,1992,0.381
IND,India,Pigmeat,1993,0.377
IND,India,Pigmeat,1994,0.372
IND,India,Pigmeat,1995,0.367
IND,India,Pigmeat,1996,0.443
IND,India,Pigmeat,1997,0.362
IND,India,Pigmeat,1998,0.355
IND,India,Pigmeat,1999,0.349
IND,India,Pigmeat,2000,0.344
IND,India,Pigmeat,2001,0.338
IND,India,Pigmeat,2002,0.334
IND,India,Pigmeat,2003,0.329
IND,India,Pigmeat,2004,0.307
IND,India,Pigmeat,2005,0.289
IND,India,Pigmeat,2006,0.27
IND,India,Pigmeat,2007,0.253
IND,India,Pigmeat,2008,0.248
IND,India,Pigmeat,2009,0.243
IND,India,Pigmeat,2010,0.234
IND,India,Pigmeat,2011,0.228
IND,India,Pigmeat,2012,0.22
IND,India,Pigmeat,2013,0.216
IND,India,Pigmeat,2014,0.211
IND,India,Pigmeat,2015,0.216
IND,India,Pigmeat,2016,0.216
IND,India,Pigmeat,2017,0.223
IND,India,Pigmeat,2018,0.217
IND,India,Pigmeat,2019,0.206
IND,India,Pigmeat,2020,0.201
IND,India,Pigmeat,2021,0.195
IND,India,Pigmeat,2022,0.202
IND,India,Pigmeat,2023,0.205
IND,India,Pigmeat,2024,0.206
IND,India,Pigmeat,2025,0.207
IND,India,Pigmeat,2026,0.208
IND,India,Pigmeat,2027,0.209
IND,India,Pigmeat,2028,0.21
IND,India,Pigmeat,2029,0.21
IND,India,Pigmeat,2030,0.211
IDN,Indonesia,Pigmeat,1990,2.351
IDN,Indonesia,Pigmeat,1991,2.429
IDN,Indonesia,Pigmeat,1992,2.436
IDN,Indonesia,Pigmeat,1993,2.545
IDN,Indonesia,Pigmeat,1994,2.657
IDN,Indonesia,Pigmeat,1995,2.268
IDN,Indonesia,Pigmeat,1996,2.341
IDN,Indonesia,Pigmeat,1997,2.438
IDN,Indonesia,Pigmeat,1998,2.358
IDN,Indonesia,Pigmeat,1999,2.057
IDN,Indonesia,Pigmeat,2000,1.526
IDN,Indonesia,Pigmeat,2001,1.525
IDN,Indonesia,Pigmeat,2002,1.667
IDN,Indonesia,Pigmeat,2003,1.724
IDN,Indonesia,Pigmeat,2004,0.679
IDN,Indonesia,Pigmeat,2005,0.609
IDN,Indonesia,Pigmeat,2006,0.679
IDN,Indonesia,Pigmeat,2007,0.775
IDN,Indonesia,Pigmeat,2008,0.699
IDN,Indonesia,Pigmeat,2009,0.655
IDN,Indonesia,Pigmeat,2010,0.685
IDN,Indonesia,Pigmeat,2011,0.717
IDN,Indonesia,Pigmeat,2012,0.732
IDN,Indonesia,Pigmeat,2013,0.932
IDN,Indonesia,Pigmeat,2014,0.933
IDN,Indonesia,Pigmeat,2015,1.014
IDN,Indonesia,Pigmeat,2016,1.032
IDN,Indonesia,Pigmeat,2017,0.938
IDN,Indonesia,Pigmeat,2018,0.639
IDN,Indonesia,Pigmeat,2019,0.649
IDN,Indonesia,Pigmeat,2020,0.613
IDN,Indonesia,Pigmeat,2021,0.589
IDN,Indonesia,Pigmeat,2022,0.605
IDN,Indonesia,Pigmeat,2023,0.607
IDN,Indonesia,Pigmeat,2024,0.607
IDN,Indonesia,Pigmeat,2025,0.607
IDN,Indonesia,Pigmeat,2026,0.606
IDN,Indonesia,Pigmeat,2027,0.604
IDN,Indonesia,Pigmeat,2028,0.603
IDN,Indonesia,Pigmeat,2029,0.601
IDN,Indonesia,Pigmeat,2030,0.6
IRN,Iran,Pigmeat,1990,0
IRN,Iran,Pigmeat,1991,0
IRN,Iran,Pigmeat,1992,0
IRN,Iran,Pigmeat,1993,0
IRN,Iran,Pigmeat,1994,0
IRN,Iran,Pigmeat,1995,0
IRN,Iran,Pigmeat,1996,0
IRN,Iran,Pigmeat,1997,0
IRN,Iran,Pigmeat,1998,0
IRN,Iran,Pigmeat,1999,0
IRN,Iran,Pigmeat,2000,0
IRN,Iran,Pigmeat,2001,0
IRN,Iran,Pigmeat,2002,0
IRN,Iran,Pigmeat,2003,0
IRN,Iran,Pigmeat,2004,0
IRN,Iran,Pigmeat,2005,0
IRN,Iran,Pigmeat,2006,0
IRN,Iran,Pigmeat,2007,0
IRN,Iran,Pigmeat,2008,0
IRN,Iran,Pigmeat,2009,0
IRN,Iran,Pigmeat,2010,0
IRN,Iran,Pigmeat,2011,0
IRN,Iran,Pigmeat,2012,0
IRN,Iran,Pigmeat,2013,0
IRN,Iran,Pigmeat,2014,0
IRN,Iran,Pigmeat,2015,0
IRN,Iran,Pigmeat,2016,0
IRN,Iran,Pigmeat,2017,0
IRN,Iran,Pigmeat,2018,0
IRN,Iran,Pigmeat,2019,0
IRN,Iran,Pigmeat,2020,0
IRN,Iran,Pigmeat,2021,0
IRN,Iran,Pigmeat,2022,0
IRN,Iran,Pigmeat,2023,0
IRN,Iran,Pigmeat,2024,0
IRN,Iran,Pigmeat,2025,0
IRN,Iran,Pigmeat,2026,0
IRN,Iran,Pigmeat,2027,0
IRN,Iran,Pigmeat,2028,0
IRN,Iran,Pigmeat,2029,0
IRN,Iran,Pigmeat,2030,0
KAZ,Kazakhstan,Pigmeat,1990,0
KAZ,Kazakhstan,Pigmeat,1991,0
KAZ,Kazakhstan,Pigmeat,1992,10.583
KAZ,Kazakhstan,Pigmeat,1993,9.482
KAZ,Kazakhstan,Pigmeat,1994,7.635
KAZ,Kazakhstan,Pigmeat,1995,5.363
KAZ,Kazakhstan,Pigmeat,1996,5.409
KAZ,Kazakhstan,Pigmeat,1997,4.267
KAZ,Kazakhstan,Pigmeat,1998,4.228
KAZ,Kazakhstan,Pigmeat,1999,5.057
KAZ,Kazakhstan,Pigmeat,2000,4.511
KAZ,Kazakhstan,Pigmeat,2001,6.144
KAZ,Kazakhstan,Pigmeat,2002,6.068
KAZ,Kazakhstan,Pigmeat,2003,5.821
KAZ,Kazakhstan,Pigmeat,2004,5.963
KAZ,Kazakhstan,Pigmeat,2005,6.223
KAZ,Kazakhstan,Pigmeat,2006,6.496
KAZ,Kazakhstan,Pigmeat,2007,6.571
KAZ,Kazakhstan,Pigmeat,2008,7.212
KAZ,Kazakhstan,Pigmeat,2009,6.743
KAZ,Kazakhstan,Pigmeat,2010,6.438
KAZ,Kazakhstan,Pigmeat,2011,7.105
KAZ,Kazakhstan,Pigmeat,2012,6.997
KAZ,Kazakhstan,Pigmeat,2013,6.653
KAZ,Kazakhstan,Pigmeat,2014,6.213
KAZ,Kazakhstan,Pigmeat,2015,5.617
KAZ,Kazakhstan,Pigmeat,2016,5.295
KAZ,Kazakhstan,Pigmeat,2017,5.32
KAZ,Kazakhstan,Pigmeat,2018,4.834
KAZ,Kazakhstan,Pigmeat,2019,4.875
KAZ,Kazakhstan,Pigmeat,2020,5.297
KAZ,Kazakhstan,Pigmeat,2021,5.19
KAZ,Kazakhstan,Pigmeat,2022,5.228
KAZ,Kazakhstan,Pigmeat,2023,5.239
KAZ,Kazakhstan,Pigmeat,2024,5.216
KAZ,Kazakhstan,Pigmeat,2025,5.191
KAZ,Kazakhstan,Pigmeat,2026,5.167
KAZ,Kazakhstan,Pigmeat,2027,5.141
KAZ,Kazakhstan,Pigmeat,2028,5.115
KAZ,Kazakhstan,Pigmeat,2029,5.086
KAZ,Kazakhstan,Pigmeat,2030,5.058
MYS,Malaysia,Pigmeat,1990,10.064
MYS,Malaysia,Pigmeat,1991,9.997
MYS,Malaysia,Pigmeat,1992,10.495
MYS,Malaysia,Pigmeat,1993,10.69
MYS,Malaysia,Pigmeat,1994,11.229
MYS,Malaysia,Pigmeat,1995,10.926
MYS,Malaysia,Pigmeat,1996,10.421
MYS,Malaysia,Pigmeat,1997,10.252
MYS,Malaysia,Pigmeat,1998,9.427
MYS,Malaysia,Pigmeat,1999,5.817
MYS,Malaysia,Pigmeat,2000,5.501
MYS,Malaysia,Pigmeat,2001,6.177
MYS,Malaysia,Pigmeat,2002,6.46
MYS,Malaysia,Pigmeat,2003,6.156
MYS,Malaysia,Pigmeat,2004,6.287
MYS,Malaysia,Pigmeat,2005,6.417
MYS,Malaysia,Pigmeat,2006,6.535
MYS,Malaysia,Pigmeat,2007,5.91
MYS,Malaysia,Pigmeat,2008,5.685
MYS,Malaysia,Pigmeat,2009,5.825
MYS,Malaysia,Pigmeat,2010,6.811
MYS,Malaysia,Pigmeat,2011,6.184
MYS,Malaysia,Pigmeat,2012,6.039
MYS,Malaysia,Pigmeat,2013,5.949
MYS,Malaysia,Pigmeat,2014,5.985
MYS,Malaysia,Pigmeat,2015,6.246
MYS,Malaysia,Pigmeat,2016,5.575
MYS,Malaysia,Pigmeat,2017,6.063
MYS,Malaysia,Pigmeat,2018,6.217
